txId,Degree,InDegree,outDgree,Between,PageRank,class
99497598,3,2,1,0.0,1.4604067456235311e-05,unknown
230648169,3,2,1,0.0,1.7196351125061433e-05,unknown
230461031,5,3,2,0.0,6.132447447442927e-06,2
230461033,4,2,2,0.0,8.470886483034476e-06,2
232010785,2,1,1,4.907565994493711e-09,3.590311713790304e-06,unknown
230594082,3,1,2,0.0,3.343260095862983e-06,unknown
189319494,2,1,1,0.0,3.108196611533618e-06,unknown
232813397,2,1,1,0.0,4.206585788224546e-05,unknown
230537138,3,1,2,0.0,5.11534492285831e-05,unknown
230456719,2,0,2,0.0,1.7877641509957557e-06,2
230524982,3,2,1,0.0,7.449115698985901e-06,2
232895871,3,1,2,0.0,4.781067119101083e-06,2
232006979,2,0,2,0.0,1.7877641509957557e-06,2
24673782,2,2,0,0.0,4.121008068296597e-06,2
230569375,2,1,1,0.0,5.373800993142749e-06,unknown
230513474,3,1,2,0.0,5.392859276584852e-06,unknown
232431929,2,0,2,0.0,1.7877641509957557e-06,2
230436765,4,2,2,0.0,9.5406388902782e-06,unknown
230653306,3,2,1,0.0,8.949373149924344e-06,unknown
230653312,3,2,1,0.0,8.99795440217395e-06,unknown
3878647,3,1,2,0.0,5.392859276584852e-06,2
3846528,3,1,2,0.0,3.861653957842429e-06,2
230643780,2,1,1,0.0,3.213583040635899e-06,unknown
2718078,2,1,1,0.0,4.639401930276042e-06,unknown
230545768,2,1,1,0.0,4.639401930276042e-06,unknown
218531042,2,1,1,0.0,5.935543764689101e-06,unknown
232346257,3,1,2,6.379835792841824e-08,2.5655121234293693e-06,2
230460307,3,3,0,0.0,7.532785058582244e-06,unknown
232431849,3,1,2,4.41680939504434e-08,7.4424584573067215e-06,unknown
234470362,2,1,1,3.9260527955949686e-08,4.615111304151239e-06,unknown
75598052,2,1,1,0.0,7.4424584573067215e-06,unknown
230530382,3,1,2,0.0,7.4424584573067215e-06,unknown
230659136,2,0,2,0.0,1.7877641509957557e-06,unknown
230553126,2,1,1,0.0,3.343260095862983e-06,unknown
8554810,2,1,1,0.0,4.428629072071482e-06,unknown
231426504,2,1,1,0.0,3.343260095862983e-06,unknown
75604437,1,0,1,0.0,1.7877641509957557e-06,unknown
75605130,2,1,1,0.0,3.343260095862983e-06,unknown
230531606,6,5,1,1.9630263977974843e-08,2.4997807116593478e-05,unknown
230549947,2,1,1,9.815131988987422e-09,2.2332337210464063e-05,unknown
230652608,3,2,1,0.0,8.657504488742304e-06,unknown
232457186,2,1,1,0.0,3.5241549252310654e-06,2
50033867,1,1,0,0.0,4.9309339696106866e-06,2
232023529,3,1,2,0.0,5.935543764689101e-06,unknown
232448385,4,2,2,0.0,1.2888860303126407e-05,2
232472201,3,2,1,0.0,9.223331565317819e-06,2
86711289,2,1,1,0.0,7.4424584573067215e-06,unknown
91293757,2,1,1,0.0,7.4424584573067215e-06,unknown
232349150,3,1,2,0.0,2.5655121234293693e-06,unknown
232673468,4,2,2,7.361348991740566e-08,4.93503480045297e-06,unknown
230470026,3,1,2,0.0,3.861653957842429e-06,unknown
230470020,7,6,1,0.0,1.9038504224100186e-05,2
230330954,3,1,2,0.0,3.861653957842429e-06,unknown
19835247,2,1,1,0.0,4.615111304151239e-06,unknown
232418290,2,1,1,0.0,5.392859276584852e-06,unknown
230459310,3,1,2,0.0,4.428629072071482e-06,unknown
230594536,2,0,2,0.0,1.7877641509957557e-06,unknown
230595008,3,1,2,0.0,2.5655121234293693e-06,unknown
231818725,3,0,3,0.0,1.7877641509957557e-06,unknown
233244155,2,2,0,0.0,2.8247614475739072e-06,unknown
33379088,2,1,1,0.0,4.639401930276042e-06,unknown
43009462,1,1,0,0.0,5.935543764689101e-06,unknown
110040474,2,1,1,0.0,7.4424584573067215e-06,unknown
21063785,2,1,1,0.0,7.4424584573067215e-06,unknown
232018519,3,1,2,0.0,3.343260095862983e-06,unknown
37231293,1,1,0,0.0,2.5655121234293693e-06,2
232354179,2,0,2,0.0,1.7877641509957557e-06,unknown
231995698,3,2,1,0.0,3.343260095862983e-06,unknown
203811355,1,0,1,0.0,1.7877641509957557e-06,unknown
230599592,7,5,2,0.0,9.637801394777414e-06,2
230470039,2,1,1,0.0,1.7944213926749339e-06,2
10974347,1,0,1,0.0,1.7877641509957557e-06,unknown
230330114,3,1,2,0.0,3.343260095862983e-06,unknown
230455942,3,1,2,0.0,4.639401930276042e-06,unknown
76864763,2,1,1,0.0,3.861653957842429e-06,unknown
213008391,2,1,1,0.0,3.885944583967232e-06,unknown
226889375,2,1,1,0.0,5.935543764689101e-06,unknown
230459270,2,1,1,0.0,3.590311713790304e-06,unknown
230528717,2,1,1,0.0,4.639401930276042e-06,unknown
230325139,1,0,1,0.0,1.7877641509957557e-06,unknown
230428023,2,1,1,0.0,3.213583040635899e-06,unknown
230459346,5,4,1,0.0,2.2332651569392952e-05,unknown
39617086,3,2,1,0.0,8.220206429740337e-06,unknown
230578937,2,1,1,0.0,3.6508810996378673e-06,2
3403094,1,0,1,0.0,1.7877641509957557e-06,2
230935082,3,2,1,0.0,8.307708687227419e-06,unknown
230530233,3,1,2,0.0,3.108196611533618e-06,unknown
232064951,2,1,1,0.0,3.590311713790304e-06,unknown
4988274,2,1,1,0.0,1.151736619262566e-05,unknown
230530339,1,0,1,0.0,1.7877641509957557e-06,unknown
232346080,2,0,2,0.0,1.7877641509957557e-06,unknown
28172257,2,1,1,0.0,2.5655121234293693e-06,unknown
230326373,2,0,2,0.0,1.7877641509957557e-06,2
204257865,1,0,1,0.0,1.7877641509957557e-06,2
232007290,3,1,2,0.0,3.343260095862983e-06,unknown
19879866,1,0,1,0.0,1.7877641509957557e-06,unknown
75604928,2,1,1,0.0,3.343260095862983e-06,unknown
232035283,3,1,2,0.0,2.5655121234293693e-06,2
232035280,4,2,2,0.0,3.6146023399151075e-06,2
230595710,2,0,2,0.0,1.7877641509957557e-06,2
232348091,4,2,2,0.0,3.6146023399151075e-06,2
230400084,4,2,2,0.0,5.016130603430447e-06,unknown
230588414,2,0,2,0.0,1.7877641509957557e-06,2
230473600,2,1,1,0.0,2.5655121234293693e-06,2
2834866,3,2,1,0.0,1.6629376010832377e-05,unknown
230649655,2,1,1,0.0,2.5655121234293693e-06,2
230649652,2,1,1,0.0,3.885944583967232e-06,2
232420747,2,1,1,4.41680939504434e-08,7.4424584573067215e-06,unknown
230816223,2,1,1,3.9260527955949686e-08,7.4424584573067215e-06,unknown
36787463,1,0,1,0.0,1.7877641509957557e-06,2
8427177,3,2,1,5.398322593943082e-08,5.8301573355868215e-06,unknown
1034263,1,1,0,0.0,3.108196611533618e-06,unknown
75604624,1,0,1,0.0,1.7877641509957557e-06,unknown
230530320,3,1,2,0.0,3.343260095862983e-06,unknown
230451737,3,1,2,0.0,3.343260095862983e-06,unknown
76865977,2,1,1,0.0,1.1541656818750464e-05,unknown
232926179,2,1,1,0.0,3.343260095862983e-06,unknown
233508045,3,2,1,2.4537829972468554e-08,1.2886379905413126e-05,unknown
230424188,3,1,2,0.0,4.428629072071482e-06,unknown
230424193,2,1,1,0.0,4.615111304151239e-06,unknown
232897359,2,1,1,0.0,5.935543764689101e-06,unknown
91794795,2,1,1,0.0,7.4424584573067215e-06,unknown
232644856,1,0,1,0.0,1.7877641509957557e-06,2
7529721,1,0,1,0.0,1.7877641509957557e-06,2
232392560,3,1,2,0.0,3.343260095862983e-06,unknown
4587005,1,1,0,0.0,3.108196611533618e-06,unknown
230520418,3,1,2,0.0,2.836854367481494e-06,2
54734928,1,1,0,0.0,3.213583040635899e-06,2
92491279,2,1,1,0.0,5.639910894512174e-06,2
232401511,3,1,2,0.0,6.146316622893662e-06,2
195281158,2,1,1,0.0,3.590311713790304e-06,unknown
226905247,2,1,1,0.0,4.639401930276042e-06,unknown
232016542,4,2,2,0.0,1.4369003971905947e-05,unknown
3248381,1,1,0,0.0,7.146825587129795e-06,2
232007332,1,0,1,0.0,1.7877641509957557e-06,unknown
230440340,3,1,2,0.0,3.343260095862983e-06,unknown
3925879,2,1,1,0.0,3.350516966596618e-06,2
3881050,1,1,0,0.0,4.4390937574368815e-06,2
228711624,1,1,0,0.0,4.615111304151239e-06,2
231998131,2,1,1,0.0,3.343260095862983e-06,2
230770487,6,6,0,0.0,0.00026079378364603895,2
230645351,3,1,2,0.0,7.4424584573067215e-06,unknown
230339481,2,0,2,0.0,1.7877641509957557e-06,2
232034946,4,2,2,0.0,3.343260095862983e-06,2
230531648,2,2,0,0.0,1.2723317123147575e-05,2
32879801,1,1,0,0.0,1.7944213926749339e-06,2
230402893,3,1,2,0.0,3.4849252846880234e-06,unknown
232409485,3,1,2,0.0,7.4424584573067215e-06,unknown
75601053,1,0,1,0.0,1.7877641509957557e-06,unknown
230389794,2,0,2,0.0,1.7877641509957557e-06,2
230389787,3,2,1,0.0,2.5721693651085475e-06,2
232010781,3,1,2,0.0,5.392859276584852e-06,unknown
230414065,3,1,2,0.0,3.861653957842429e-06,unknown
7757447,2,1,1,0.0,4.639401930276042e-06,2
230901075,1,1,0,0.0,5.935543764689101e-06,2
230458588,2,0,2,0.0,1.7877641509957557e-06,unknown
232010792,3,1,2,0.0,5.935543764689101e-06,unknown
230650187,3,1,2,0.0,4.615111304151239e-06,unknown
234472020,8,7,1,0.0,2.3713967774707267e-05,unknown
88669585,1,0,1,0.0,1.7877641509957557e-06,unknown
230413259,3,1,2,0.0,3.343260095862983e-06,unknown
230527319,2,1,1,0.0,3.350516966596618e-06,2
3913226,1,1,0,0.0,4.4390937574368815e-06,2
230412485,2,0,2,0.0,1.7877641509957557e-06,2
3849610,2,1,1,0.0,2.5655121234293693e-06,2
37234030,2,1,1,0.0,7.4424584573067215e-06,unknown
230531156,1,0,1,0.0,1.7877641509957557e-06,unknown
230468707,2,1,1,0.0,1.7944213926749339e-06,2
232923173,6,4,2,0.0,8.038775413399205e-06,unknown
233599190,3,2,1,0.0,1.3178248566595168e-05,unknown
234012376,3,2,1,0.0,1.1565947444875264e-05,unknown
231994292,2,1,1,0.0,3.590311713790304e-06,unknown
231994298,3,1,2,0.0,4.639401930276042e-06,unknown
232009901,2,1,1,0.0,7.4424584573067215e-06,unknown
22873295,2,1,1,0.0,3.343260095862983e-06,unknown
230336262,2,1,1,0.0,4.428629072071482e-06,unknown
10748536,1,0,1,0.0,1.7877641509957557e-06,unknown
230526482,3,2,1,0.0,4.89875604073021e-06,unknown
54732017,2,1,1,0.0,2.836854367481494e-06,2
230528723,3,2,1,0.0,8.78718154396939e-06,2
99506348,2,1,1,0.0,7.4424584573067215e-06,unknown
232419632,2,1,1,0.0,7.4424584573067215e-06,unknown
196555403,3,2,1,0.0,4.9132697821974805e-06,unknown
230391411,4,2,2,0.0,4.121008068296597e-06,2
230557271,2,1,1,3.9260527955949686e-08,3.861653957842429e-06,unknown
230468676,2,1,1,0.0,1.7944213926749339e-06,2
232909664,2,1,1,0.0,3.350516966596618e-06,2
232909676,1,1,0,0.0,4.4390937574368815e-06,2
232073369,2,0,2,0.0,1.7877641509957557e-06,unknown
31648608,2,1,1,0.0,2.5655121234293693e-06,unknown
230411715,3,1,2,0.0,4.428629072071482e-06,unknown
230439994,4,2,2,0.0,1.0269805610462207e-05,unknown
230526123,3,2,1,2.9445395966962265e-08,1.514675194433956e-05,unknown
218536552,2,1,1,0.0,3.213583040635899e-06,unknown
218539283,2,1,1,0.0,4.639401930276042e-06,unknown
232366284,3,1,2,0.0,4.615111304151239e-06,unknown
230557024,1,1,0,0.0,3.590311713790304e-06,2
232908760,3,2,1,0.0,7.4424584573067215e-06,2
230595080,1,0,1,0.0,1.7877641509957557e-06,unknown
231996121,1,0,1,0.0,1.7877641509957557e-06,2
230470037,2,1,1,0.0,1.7944213926749339e-06,2
232398741,2,1,1,0.0,4.639401930276042e-06,unknown
230694868,2,1,1,0.0,5.935543764689101e-06,unknown
231994074,2,1,1,0.0,3.861653957842429e-06,unknown
144657595,2,1,1,0.0,5.392859276584852e-06,unknown
231994059,2,1,1,0.0,5.935543764689101e-06,unknown
231994064,3,1,2,0.0,7.4424584573067215e-06,unknown
145388391,2,1,1,0.0,7.4424584573067215e-06,unknown
231994093,3,1,2,0.0,7.4424584573067215e-06,unknown
232437943,3,1,2,0.0,3.885944583967232e-06,2
232631652,1,0,1,0.0,1.7877641509957557e-06,unknown
19128841,5,4,1,0.0,7.231895171721421e-06,2
232007412,3,1,2,0.0,7.4424584573067215e-06,unknown
230917943,2,1,1,0.0,4.615111304151239e-06,2
232009711,3,1,2,0.0,7.4424584573067215e-06,2
232469446,3,2,1,0.0,1.1776720303079827e-05,2
232444878,3,1,2,0.0,5.935543764689101e-06,2
3318945,2,2,0,0.0,6.417658866945788e-06,2
230406766,3,1,2,0.0,3.343260095862983e-06,2
230412047,3,1,2,0.0,2.836854367481494e-06,unknown
232039878,2,1,1,0.0,1.3048571511368085e-05,2
31730203,2,1,1,0.0,7.4424584573067215e-06,unknown
230402073,2,1,1,0.0,7.4424584573067215e-06,unknown
230417077,3,1,2,0.0,3.108196611533618e-06,unknown
230417075,3,1,2,0.0,3.590311713790304e-06,unknown
232012304,2,1,1,0.0,2.5655121234293693e-06,unknown
232006630,1,0,1,0.0,1.7877641509957557e-06,unknown
230346985,2,1,1,0.0,3.343260095862983e-06,unknown
232895771,2,1,1,0.0,5.392859276584852e-06,unknown
53204033,2,1,1,0.0,5.935543764689101e-06,unknown
150398561,1,0,1,0.0,1.7877641509957557e-06,unknown
230330123,3,1,2,0.0,3.590311713790304e-06,unknown
230331370,3,1,2,0.0,3.213583040635899e-06,2
230325972,1,0,1,0.0,1.7877641509957557e-06,unknown
54309399,2,1,1,0.0,7.4424584573067215e-06,unknown
232010764,3,1,2,0.0,7.4424584573067215e-06,unknown
232429046,2,0,2,0.0,1.7877641509957557e-06,unknown
219839769,2,1,1,0.0,2.836854367481494e-06,unknown
232067008,3,1,2,0.0,5.935543764689101e-06,unknown
232035697,3,1,2,0.0,5.392859276584852e-06,unknown
61099331,1,1,0,0.0,3.861653957842429e-06,unknown
30346190,2,1,1,0.0,1.7944213926749339e-06,unknown
231995755,1,0,1,0.0,1.7877641509957557e-06,2
232431886,2,1,1,0.0,7.4424584573067215e-06,unknown
230577403,1,1,0,0.0,3.108196611533618e-06,2
232349145,3,2,1,0.0,1.3826319483801698e-05,unknown
232039877,3,2,1,0.0,1.363983725172194e-05,unknown
230472258,2,1,1,0.0,1.3470117227777203e-05,unknown
230472262,2,1,1,0.0,7.4424584573067215e-06,unknown
232346498,2,1,1,0.0,2.5655121234293693e-06,unknown
3091279,1,1,0,0.0,3.885944583967232e-06,unknown
2905057,3,2,1,0.0,5.016130603430447e-06,unknown
4070614,1,0,1,0.0,1.7877641509957557e-06,unknown
230530821,1,0,1,0.0,1.7877641509957557e-06,unknown
232430492,2,1,1,9.815131988987422e-09,4.615111304151239e-06,2
232430495,2,1,1,4.907565994493711e-09,5.392859276584852e-06,unknown
10734050,1,0,1,0.0,1.7877641509957557e-06,2
36674352,2,1,1,0.0,6.664710484873109e-06,unknown
27553557,1,1,0,0.0,6.8997739692024725e-06,unknown
230456718,4,2,2,0.0,8.762890917844586e-06,2
230456714,5,4,1,0.0,1.3392785633794617e-05,2
75598324,2,1,1,0.0,3.590311713790304e-06,unknown
76865990,2,1,1,0.0,4.639401930276042e-06,unknown
230530220,2,0,2,0.0,1.7877641509957557e-06,unknown
230714895,1,1,0,0.0,2.836854367481494e-06,unknown
3304395,1,0,1,0.0,1.7877641509957557e-06,unknown
230602981,2,1,1,0.0,3.343260095862983e-06,unknown
635415,1,0,1,0.0,1.7877641509957557e-06,unknown
2815738,1,1,0,0.0,3.705049754599149e-06,unknown
230645343,2,1,1,0.0,7.4424584573067215e-06,unknown
230645348,2,1,1,0.0,7.4424584573067215e-06,unknown
231442513,2,1,1,0.0,5.392859276584852e-06,unknown
231994656,3,1,2,0.0,5.935543764689101e-06,unknown
230516991,1,1,0,0.0,3.213583040635899e-06,unknown
232042969,3,1,2,0.0,2.5655121234293693e-06,2
3880653,3,1,2,0.0,2.836854367481494e-06,2
232038137,1,0,1,0.0,1.7877641509957557e-06,2
232347748,3,1,2,0.0,3.343260095862983e-06,2
13150790,2,1,1,0.0,3.108196611533618e-06,unknown
230966747,2,1,1,0.0,1.7944213926749339e-06,2
234458119,2,1,1,0.0,3.350516966596618e-06,2
230530257,2,1,1,0.0,4.428629072071482e-06,unknown
232069831,2,1,1,0.0,3.861653957842429e-06,unknown
230444403,2,1,1,0.0,5.392859276584852e-06,unknown
22584216,1,0,1,0.0,1.7877641509957557e-06,unknown
183320167,2,1,1,0.0,4.4390937574368815e-06,unknown
196627537,2,1,1,0.0,7.4424584573067215e-06,unknown
31434609,1,1,0,0.0,3.590311713790304e-06,unknown
230531168,2,0,2,0.0,1.7877641509957557e-06,2
232386556,1,1,0,0.0,2.5655121234293693e-06,2
232010919,3,1,2,0.0,4.639401930276042e-06,unknown
198356667,2,1,1,0.0,3.861653957842429e-06,unknown
107227716,2,1,1,0.0,3.343260095862983e-06,unknown
232818761,2,1,1,0.0,4.428629072071482e-06,unknown
13366684,2,1,1,0.0,7.4424584573067215e-06,unknown
232659744,2,1,1,0.0,7.4424584573067215e-06,unknown
230444452,5,3,2,0.0,1.1460291669602889e-05,2
232360625,3,1,2,0.0,2.5655121234293693e-06,2
230639670,11,11,0,0.0,2.0119294099792237e-05,2
230433276,2,0,2,0.0,1.7877641509957557e-06,2
232047924,2,1,1,0.0,2.5655121234293693e-06,2
230537137,1,0,1,0.0,1.7877641509957557e-06,2
208537161,4,1,3,0.0,2.035819975886514e-06,unknown
135322039,2,1,1,0.0,4.428629072071482e-06,unknown
3881912,2,0,2,0.0,1.7877641509957557e-06,2
232460292,2,1,1,0.0,2.5655121234293693e-06,2
230438870,3,1,2,0.0,3.343260095862983e-06,2
3876550,2,1,1,0.0,3.108196611533618e-06,2
232688319,3,2,1,0.0,1.0541147854514328e-05,unknown
232413175,3,1,2,0.0,2.4018520076100552e-05,unknown
230556835,1,1,0,0.0,4.615111304151239e-06,2
230423014,2,1,1,0.0,4.428629072071482e-06,unknown
232949043,3,1,2,0.0,7.63417303206918e-06,unknown
230658177,2,0,2,0.0,1.7877641509957557e-06,unknown
232028861,2,1,1,0.0,2.5655121234293693e-06,unknown
230424238,2,1,1,0.0,7.4424584573067215e-06,unknown
5163156,2,1,1,0.0,2.5655121234293693e-06,unknown
232353514,3,2,1,0.0,1.234369541730888e-05,unknown
232893904,2,1,1,0.0,7.4424584573067215e-06,unknown
28260618,2,1,1,0.0,7.4424584573067215e-06,unknown
232470755,2,1,1,7.852105591189937e-08,5.935543764689101e-06,unknown
232470758,2,1,1,6.870592392291195e-08,7.4424584573067215e-06,unknown
230526901,2,1,1,0.0,7.4424584573067215e-06,unknown
230659117,2,0,2,0.0,1.7877641509957557e-06,unknown
37234017,3,2,1,0.0,4.89875604073021e-06,unknown
232470461,3,2,1,0.0,5.902872034496786e-06,unknown
230576391,2,1,1,0.0,3.343260095862983e-06,unknown
230427486,2,1,1,0.0,4.428629072071482e-06,unknown
5197365,3,2,1,0.0,1.2590747035236203e-05,unknown
232440557,2,0,2,0.0,1.7877641509957557e-06,unknown
233955273,2,2,0,0.0,3.343260095862983e-06,unknown
123661757,1,0,1,0.0,1.7877641509957557e-06,unknown
79871665,3,2,1,0.0,4.89875604073021e-06,unknown
87889642,2,1,1,0.0,4.615111304151239e-06,2
87889651,1,1,0,0.0,5.392859276584852e-06,unknown
230405042,2,0,2,0.0,1.7877641509957557e-06,unknown
72705513,2,1,1,0.0,2.5655121234293693e-06,unknown
212704382,3,2,1,1.9630263977974843e-08,1.5146751944339563e-05,unknown
205400911,4,3,1,9.815131988987422e-09,2.5864874816607638e-05,unknown
230414073,4,2,2,0.0,5.749061532609344e-06,unknown
232060233,1,1,0,0.0,5.6399108945121745e-06,unknown
13150773,2,1,1,0.0,7.4424584573067215e-06,unknown
81273867,1,0,1,0.0,1.7877641509957557e-06,2
230517859,5,3,2,0.0,7.539620961805936e-06,unknown
232038325,3,1,2,0.0,3.108196611533618e-06,2
232903073,3,1,2,0.0,3.213583040635899e-06,unknown
232457884,2,1,1,0.0,3.213583040635899e-06,2
232359367,3,1,2,0.0,5.935543764689101e-06,unknown
232359368,3,1,2,0.0,4.615111304151239e-06,unknown
232395869,6,5,1,0.0,7.913655264932955e-06,unknown
232395867,3,1,2,0.0,8.073158997274692e-06,unknown
232660461,2,1,1,0.0,7.4424584573067215e-06,unknown
232009330,3,1,2,0.0,7.4424584573067215e-06,unknown
230417569,3,1,2,0.0,7.4424584573067215e-06,unknown
75598445,1,0,1,0.0,1.7877641509957557e-06,unknown
230402452,2,1,1,0.0,4.639401930276042e-06,unknown
230402456,2,1,1,0.0,5.935543764689101e-06,unknown
232429018,2,1,1,2.4537829972468554e-09,3.213583040635899e-06,unknown
231754442,4,4,0,0.0,1.3194315268116905e-05,unknown
230336058,2,0,2,0.0,1.7877641509957557e-06,unknown
219844395,2,1,1,7.852105591189937e-08,2.5655121234293693e-06,unknown
232345695,3,1,2,0.0,4.615111304151239e-06,unknown
230438493,1,0,1,0.0,1.7877641509957557e-06,unknown
90001524,1,0,1,0.0,1.7877641509957557e-06,unknown
232013872,3,1,2,0.0,3.343260095862983e-06,unknown
230344662,1,0,1,0.0,1.7877641509957557e-06,unknown
230530209,3,1,2,0.0,3.885944583967232e-06,unknown
232011845,2,0,2,0.0,1.7877641509957557e-06,unknown
232900450,3,1,2,0.0,2.5655121234293693e-06,unknown
232034651,4,2,2,0.0,4.672754614176268e-06,2
43067540,2,1,1,0.0,6.996622114772797e-06,unknown
232673595,3,1,2,0.0,3.213583040635899e-06,unknown
232673599,3,1,2,0.0,3.213583040635899e-06,unknown
230552326,1,1,0,0.0,1.7944213926749339e-06,2
87823667,2,1,1,0.0,5.935543764689101e-06,unknown
230548690,1,1,0,0.0,7.4424584573067215e-06,unknown
71384277,2,0,2,0.0,1.7877641509957557e-06,unknown
232378919,5,3,2,0.0,6.94835522145208e-06,unknown
3402672,2,0,2,0.0,1.7877641509957557e-06,2
3768400,2,1,1,0.0,2.5655121234293693e-06,unknown
14026137,2,1,1,0.0,2.569140558796187e-06,unknown
231034733,2,1,1,0.0,1.7944213926749339e-06,2
231180580,2,1,1,0.0,3.350516966596618e-06,2
231180581,1,1,0,0.0,4.4390937574368815e-06,2
231177403,2,1,1,0.0,3.343260095862983e-06,2
232040050,3,1,2,0.0,2.5655121234293693e-06,2
218531044,3,0,3,0.0,1.7877641509957557e-06,2
230587503,1,0,1,0.0,1.7877641509957557e-06,unknown
232670405,3,2,1,0.0,1.309715276361769e-05,unknown
230405597,2,1,1,0.0,3.213583040635899e-06,2
231026136,2,1,1,0.0,1.7944213926749339e-06,2
230472385,2,1,1,0.0,7.4424584573067215e-06,unknown
230472386,1,1,0,0.0,7.4424584573067215e-06,unknown
230530232,3,1,2,0.0,2.5655121234293693e-06,unknown
75604024,2,1,1,0.0,2.836854367481494e-06,unknown
28359967,3,0,3,0.0,1.7877641509957557e-06,2
3159656,2,2,0,0.0,4.404443232256308e-06,unknown
13778597,1,0,1,0.0,1.7877641509957557e-06,unknown
62278114,3,2,1,8.342862190639308e-08,1.6110982148852935e-05,unknown
76866764,2,1,1,0.0,7.4424584573067215e-06,unknown
87823625,2,1,1,0.0,7.4424584573067215e-06,unknown
231993295,13,2,11,0.0,9.808216925335435e-06,unknown
230444454,3,1,2,0.0,2.233331147359588e-06,2
230571469,3,3,0,0.0,3.5610104621819803e-06,unknown
96876090,2,1,1,0.0,2.5655121234293693e-06,unknown
20583965,1,0,1,0.0,1.7877641509957557e-06,unknown
230459261,3,1,2,0.0,3.343260095862983e-06,unknown
35595859,1,0,1,0.0,1.7877641509957557e-06,unknown
230431165,3,1,2,0.0,3.343260095862983e-06,unknown
231178835,3,1,2,0.0,3.350516966596618e-06,2
232430450,2,1,1,0.0,3.113428954216318e-06,unknown
230647313,4,2,2,0.0,6.312272437843507e-06,2
232443618,4,2,2,0.0,7.4424584573067215e-06,2
230624668,2,1,1,0.0,7.4424584573067215e-06,unknown
230518025,3,1,2,0.0,7.4424584573067215e-06,unknown
230456618,5,4,1,2.4537829972468554e-08,4.605816840077184e-05,2
230531645,11,9,2,1.9630263977974843e-08,7.433589562720678e-05,2
232006642,3,1,2,0.0,3.213583040635899e-06,unknown
230464782,4,2,2,0.0,5.2874728474825725e-06,2
230473474,2,0,2,0.0,1.7877641509957557e-06,unknown
232655296,3,1,2,0.0,2.5655121234293693e-06,unknown
232377114,3,1,2,0.0,5.935543764689101e-06,unknown
231996118,1,0,1,0.0,1.7877641509957557e-06,2
3236253,1,0,1,0.0,1.7877641509957557e-06,unknown
32120805,2,1,1,0.0,1.7944213926749339e-06,2
232015639,2,1,1,0.0,2.5655121234293693e-06,unknown
232649477,1,0,1,0.0,1.7877641509957557e-06,unknown
9225546,2,1,1,0.0,3.343260095862983e-06,unknown
230588228,1,0,1,0.0,1.7877641509957557e-06,unknown
67623171,2,1,1,6.379835792841824e-08,7.408153391060288e-06,unknown
32209492,1,0,1,0.0,1.7877641509957557e-06,unknown
232018280,3,1,2,0.0,3.343260095862983e-06,unknown
7398153,5,0,5,0.0,1.7877641509957557e-06,2
14307861,2,1,1,0.0,2.098863339969201e-06,2
231241751,3,2,1,0.0,7.469365254772876e-06,2
